mirna,mirna_type,target,target_type,count
kshv-miR-K12-10a,kshv-miRNA,ENSG00000103145_ENST00000248089_HCFC1R1_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000103145_ENST00000396916_HCFC1R1_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000114302_ENST00000454963_PRKAR2A_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000099817_ENST00000215587_POLR2E_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000180900_ENST00000320476_SCRIB_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000180900_ENST00000356994_SCRIB_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000070159_ENST00000374541_PTPN3_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000070159_ENST00000394831_PTPN3_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000069329_ENST00000299138_VPS35_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000136261_ENST00000258761_BZW2_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000165704_ENST00000298556_HPRT1_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000160113_ENST00000291442_NR2F6_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000177156_ENST00000319006_TALDO1_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000108604_ENST00000448276_SMARCD2_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000004059_ENST00000000233_ARF5_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000006831_ENST00000357103_ADIPOR2_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000176834_ENST00000359236_VSIG10_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000132646_ENST00000379143_PCNA_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000132646_ENST00000379160_PCNA_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000160007_ENST00000404338_GRLF1_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000100422_ENST00000216264_CERK_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000241883_ENST00000497779_AC105383-1_pseudo,pseudogene,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000242517_ENST00000498581_AC018607-1_pseudo,pseudogene,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000138002_ENST00000260570_IFT172_mRNA,mRNA,1
